LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,deficit_pc,Flag Codes,in_comparators,balance_pc,bal_05ya,bal_07ya,bal_10ya,min_05y,min_03y,min_05y_no_GFC,min_03y_no_GFC
CHE,GGNLEND,TOT,PC_GDP,A,2016,-0.235573891,NA,FALSE,0.235573891,-0.5820424300000001,-0.5574587364285712,NA,-0.539275976,-0.539275976,-1.923308689,-0.539275976
CHE,GGNLEND,TOT,PC_GDP,A,2017,-1.115523358,NA,FALSE,1.115523358,-0.9150577878000001,NA,NA,-1.115523358,-1.115523358,-1.923308689,-1.115523358
CHE,GGNLEND,TOT,PC_GDP,A,2018,-1.264303178,NA,FALSE,1.264303178,NA,NA,NA,-1.264303178,-1.264303178,-1.264303178,-1.264303178
CHE,GGNLEND,TOT,PC_GDP,A,2019,-1.420612536,NA,FALSE,1.420612536,NA,NA,NA,-1.420612536,-1.420612536,-1.420612536,-1.420612536
TUR,GGNLEND,TOT,PC_GDP,A,2014,-0.243254616,NA,FALSE,0.243254616,0.04142893499999985,0.5324505897142856,NA,-0.243254616,-0.243254616,NA,NA
TUR,GGNLEND,TOT,PC_GDP,A,2015,-0.643112143,NA,FALSE,0.643112143,0.5607801635999998,0.8272274559999999,NA,-0.643112143,-0.643112143,NA,NA
TUR,GGNLEND,TOT,PC_GDP,A,2016,1.110055987,NA,FALSE,-1.110055987,1.1614273489999998,NA,NA,-0.643112143,-0.643112143,NA,-0.643112143
TUR,GGNLEND,TOT,PC_GDP,A,2017,2.783809458,NA,FALSE,-2.783809458,NA,NA,NA,-0.643112143,-0.643112143,NA,-0.643112143
TUR,GGNLEND,TOT,PC_GDP,A,2018,2.799638059,NA,FALSE,-2.799638059,NA,NA,NA,-0.643112143,1.110055987,-0.643112143,1.110055987
GBR,GGNLEND,TOT,PC_GDP,A,1990,1.740696766,NA,FALSE,-1.740696766,NA,NA,NA,NA,NA,NA,NA
GBR,GGNLEND,TOT,PC_GDP,A,1991,2.967130991,NA,FALSE,-2.967130991,NA,NA,NA,NA,NA,NA,NA
GBR,GGNLEND,TOT,PC_GDP,A,1992,6.100540042,NA,FALSE,-6.100540042,4.9255630456,NA,NA,NA,1.740696766,NA,1.740696766
GBR,GGNLEND,TOT,PC_GDP,A,1993,7.428779739,NA,FALSE,-7.428779739,5.6092510326,4.786719101857143,NA,NA,2.967130991,NA,2.967130991
GBR,GGNLEND,TOT,PC_GDP,A,1994,6.39066769,NA,FALSE,-6.39066769,5.7598411912000005,4.832513218428572,3.5242972258000003,1.740696766,6.100540042,1.740696766,6.100540042
GBR,GGNLEND,TOT,PC_GDP,A,1995,5.159136701,NA,FALSE,-5.159136701,4.951984299199999,4.452500976285714,3.2146312356999998,2.967130991,5.159136701,2.967130991,5.159136701
GBR,GGNLEND,TOT,PC_GDP,A,1996,3.720081784,NA,FALSE,-3.720081784,3.5276374105999997,3.4906577798571425,2.8944372977,3.720081784,3.720081784,3.720081784,3.720081784
GBR,GGNLEND,TOT,PC_GDP,A,1997,2.061255582,NA,FALSE,-2.061255582,2.123031406,2.235694512142857,2.4719352334,2.061255582,2.061255582,2.061255582,2.061255582
GBR,GGNLEND,TOT,PC_GDP,A,1998,0.307045296,NA,FALSE,-0.307045296,0.8200114387999996,1.2891979294285711,2.0402447569000004,0.307045296,0.307045296,0.307045296,0.307045296
GBR,GGNLEND,TOT,PC_GDP,A,1999,-0.632362333,NA,FALSE,0.632362333,0.029033404199999602,0.8201097434285709,1.7066296187000003,-0.632362333,-0.632362333,-0.632362333,-0.632362333
GBR,GGNLEND,TOT,PC_GDP,A,2000,-1.355963135,NA,FALSE,1.355963135,-0.008113832400000343,0.7332230562857138,1.5035502001,-1.355963135,-1.355963135,-1.355963135,-1.355963135
GBR,GGNLEND,TOT,PC_GDP,A,2001,-0.234808389,NA,FALSE,0.234808389,0.5528521031999997,0.8751174457142853,1.4071827117000002,-1.355963135,-1.355963135,-1.355963135,-1.355963135
GBR,GGNLEND,TOT,PC_GDP,A,2002,1.875519399,NA,FALSE,-1.875519399,1.2902278313999997,1.2781599055714281,1.4654540010000001,-1.355963135,-1.355963135,-1.355963135,-1.355963135
GBR,GGNLEND,TOT,PC_GDP,A,2003,3.111874974,NA,FALSE,-3.111874974,2.1870889613999998,1.7622697959999996,1.9473153905,-1.355963135,-0.234808389,-1.355963135,-0.234808389
GBR,GGNLEND,TOT,PC_GDP,A,2004,3.054516308,NA,FALSE,-3.054516308,2.7853320191999993,2.3336885974285706,3.0146955998,-1.355963135,1.875519399,-1.355963135,1.875519399
GBR,GGNLEND,TOT,PC_GDP,A,2005,3.128342515,NA,FALSE,-3.128342515,2.9390218343999996,3.099469680285714,4.0733710396,-0.234808389,3.054516308,-0.234808389,3.054516308
GBR,GGNLEND,TOT,PC_GDP,A,2006,2.7564069,NA,FALSE,-2.7564069,3.3417786777999994,4.2660297318571425,4.8446377593,1.875519399,2.7564069,1.875519399,2.7564069
GBR,GGNLEND,TOT,PC_GDP,A,2007,2.643968475,NA,FALSE,-2.643968475,4.739163368199999,5.140160630285714,5.4702791806999995,2.643968475,2.643968475,2.643968475,2.643968475
GBR,GGNLEND,TOT,PC_GDP,A,2008,5.125659191,NA,FALSE,-5.125659191,5.959653117799999,5.7720667017142855,5.7093529822999995,2.643968475,2.643968475,2.643968475,2.643968475
GBR,GGNLEND,TOT,PC_GDP,A,2014,5.531806627,NA,FALSE,-5.531806627,5.3981199562,5.270084195142856,5.0678547775,5.50261299,5.50261299,2.643968475,2.643968475
GBR,GGNLEND,TOT,PC_GDP,A,2015,4.545276955,NA,FALSE,-4.545276955,4.256159389,4.5214375229999995,NA,4.545276955,4.545276955,2.643968475,4.545276955
GBR,GGNLEND,TOT,PC_GDP,A,2016,3.278969596,NA,FALSE,-3.278969596,3.6031032115999997,3.6911377272857138,NA,3.278969596,3.278969596,2.643968475,3.278969596
GBR,GGNLEND,TOT,PC_GDP,A,2017,2.422130777,NA,FALSE,-2.422130777,2.9607088947999998,NA,NA,2.422130777,2.422130777,2.422130777,2.422130777
GBR,GGNLEND,TOT,PC_GDP,A,2018,2.237332103,NA,FALSE,-2.237332103,NA,NA,NA,2.237332103,2.237332103,2.237332103,2.237332103
GBR,GGNLEND,TOT,PC_GDP,A,2019,2.319835043,NA,FALSE,-2.319835043,NA,NA,NA,2.237332103,2.237332103,2.237332103,2.237332103
USA,GGNLEND,TOT,PC_GDP,A,1970,4.433306345,NA,FALSE,-4.433306345,NA,NA,NA,NA,NA,NA,NA
USA,GGNLEND,TOT,PC_GDP,A,1971,5.277890716,NA,FALSE,-5.277890716,NA,NA,NA,NA,NA,NA,NA
USA,GGNLEND,TOT,PC_GDP,A,1972,4.000468294,NA,FALSE,-4.000468294,3.9562857706,NA,NA,NA,4.000468294,NA,4.000468294
USA,GGNLEND,TOT,PC_GDP,A,1973,2.741609933,NA,FALSE,-2.741609933,4.52187187,4.612624408285714,NA,NA,2.741609933,NA,2.741609933
USA,GGNLEND,TOT,PC_GDP,A,1974,3.328153565,NA,FALSE,-3.328153565,4.5154347594,4.5463725138571425,4.2002520532,2.741609933,2.741609933,2.741609933,2.741609933
USA,GGNLEND,TOT,PC_GDP,A,1975,7.261236842,NA,FALSE,-7.261236842,4.5092497174,4.238548498285715,4.1617709151,2.741609933,2.741609933,2.741609933,2.741609933
USA,GGNLEND,TOT,PC_GDP,A,1976,5.245705163,NA,FALSE,-5.245705163,4.5855522522,4.041550739571429,3.9955544390999997,2.741609933,3.328153565,2.741609933,3.328153565
USA,GGNLEND,TOT,PC_GDP,A,1977,3.969543084,NA,FALSE,-3.969543084,4.4442183358000005,4.228248601142857,4.2168056641,2.741609933,3.969543084,2.741609933,3.969543084
USA,GGNLEND,TOT,PC_GDP,A,1978,3.123122607,NA,FALSE,-3.123122607,3.8016699602000004,4.269330371285714,4.6370154506,3.123122607,3.123122607,3.123122607,3.123122607
USA,GGNLEND,TOT,PC_GDP,A,1979,2.621483983,NA,FALSE,-2.621483983,3.4756741187999998,4.119579471571429,4.8873848619,2.621483983,2.621483983,2.621483983,2.621483983
USA,GGNLEND,TOT,PC_GDP,A,1980,4.048494964,NA,FALSE,-4.048494964,3.9243616107999997,4.362151276571429,4.760028814,2.621483983,2.621483983,2.621483983,2.621483983
USA,GGNLEND,TOT,PC_GDP,A,1981,3.615725956,NA,FALSE,-3.615725956,4.688478649,4.62819479,4.853622468599999,2.621483983,2.621483983,2.621483983,2.621483983
USA,GGNLEND,TOT,PC_GDP,A,1982,6.212980544,NA,FALSE,-6.212980544,5.330551388,5.037416755142857,4.974049388399999,2.621483983,3.615725956,2.621483983,3.615725956
USA,GGNLEND,TOT,PC_GDP,A,1983,6.943707798,NA,FALSE,-6.943707798,5.7183876678,5.546010716,5.1134515565,2.621483983,3.615725956,2.621483983,3.615725956
USA,GGNLEND,TOT,PC_GDP,A,1984,5.831847678,NA,FALSE,-5.831847678,6.2315708184,5.706770332857142,5.2814664635,3.615725956,5.831847678,3.615725956,5.831847678
USA,GGNLEND,TOT,PC_GDP,A,1985,5.987676363,NA,FALSE,-5.987676363,6.023737166,5.835544380285714,5.4006961274,3.615725956,5.831847678,3.615725956,5.831847678
USA,GGNLEND,TOT,PC_GDP,A,1986,6.181641709,NA,FALSE,-6.181641709,5.538424464,5.562494738714285,5.651775832499999,5.831847678,5.831847678,5.831847678,5.831847678
USA,GGNLEND,TOT,PC_GDP,A,1987,5.173812282,NA,FALSE,-5.173812282,5.232381539,5.3192209965714286,5.7451109706,5.173812282,5.173812282,5.173812282,5.173812282
USA,GGNLEND,TOT,PC_GDP,A,1988,4.517144288,NA,FALSE,-4.517144288,5.083004587,5.361317472142857,5.6835437578,4.517144288,4.517144288,4.517144288,4.517144288
USA,GGNLEND,TOT,PC_GDP,A,1989,4.301633053,NA,FALSE,-4.301633053,5.071980846600001,5.526839695285714,5.5998080815,4.301633053,4.301633053,4.301633053,4.301633053
USA,GGNLEND,TOT,PC_GDP,A,1990,5.240791603,NA,FALSE,-5.240791603,5.4664847752,5.547753118285714,5.4653482386,4.301633053,4.301633053,4.301633053,4.301633053
USA,GGNLEND,TOT,PC_GDP,A,1991,6.126523007,NA,FALSE,-6.126523007,5.8286630516,5.5221357801428566,5.1971175011,4.301633053,4.301633053,4.301633053,4.301633053
USA,GGNLEND,TOT,PC_GDP,A,1992,7.146331925,NA,FALSE,-7.146331925,5.9672346240000005,5.540126301,4.8871123751,4.301633053,5.240791603,4.301633053,5.240791603
USA,GGNLEND,TOT,PC_GDP,A,1993,6.32803567,NA,FALSE,-6.32803567,5.8476918902,5.425512198285714,4.5264435561,4.301633053,6.126523007,4.301633053,6.126523007
USA,GGNLEND,TOT,PC_GDP,A,1994,4.994490915,NA,FALSE,-4.994490915,5.3222541556000005,4.973079258142858,4.1445035974,4.994490915,4.994490915,4.994490915,4.994490915
USA,GGNLEND,TOT,PC_GDP,A,1995,4.643077934,NA,FALSE,-4.643077934,4.307739975,4.227926842571429,3.5868721879999996,4.643077934,4.643077934,4.643077934,4.643077934
USA,GGNLEND,TOT,PC_GDP,A,1996,3.499334334,NA,FALSE,-3.499334334,3.2242240606,3.275912777,3.158963611,3.499334334,3.499334334,3.499334334,3.499334334
USA,GGNLEND,TOT,PC_GDP,A,1997,2.073761022,NA,FALSE,-2.073761022,2.3217725708000003,2.3239758968571427,2.9742955497,2.073761022,2.073761022,2.073761022,2.073761022
USA,GGNLEND,TOT,PC_GDP,A,1998,0.910456098,NA,FALSE,-0.910456098,1.3260524858000002,1.8743968,2.9828279952,0.910456098,0.910456098,0.910456098,0.910456098
USA,GGNLEND,TOT,PC_GDP,A,1999,0.482233466,NA,FALSE,-0.482233466,0.9956730664000002,1.968192996857143,3.0610474783,0.482233466,0.482233466,0.482233466,0.482233466
USA,GGNLEND,TOT,PC_GDP,A,2000,-0.335522491,NA,FALSE,0.335522491,1.6408511244000004,2.3844823955714287,3.0416001423999997,-0.335522491,-0.335522491,-0.335522491,-0.335522491
USA,GGNLEND,TOT,PC_GDP,A,2001,1.847437237,NA,FALSE,-1.847437237,2.7414319298,2.913471641857143,3.0250323873,-0.335522491,-0.335522491,-0.335522491,-0.335522491
USA,GGNLEND,TOT,PC_GDP,A,2002,5.299651312,NA,FALSE,-5.299651312,3.8003223858,3.418921424285714,3.2162028874,-0.335522491,-0.335522491,-0.335522491,-0.335522491
USA,GGNLEND,TOT,PC_GDP,A,2003,6.413360125,NA,FALSE,-6.413360125,4.757147799,3.826267612428572,3.8622556566,-0.335522491,1.847437237,-0.335522491,1.847437237
USA,GGNLEND,TOT,PC_GDP,A,2004,5.776685746,NA,FALSE,-5.776685746,5.0543917082,4.443551685857143,5.126666863,-0.335522491,5.299651312,-0.335522491,5.299651312
USA,GGNLEND,TOT,PC_GDP,A,2005,4.448604575,NA,FALSE,-4.448604575,4.7915546504,5.232629764857143,6.402920185099999,1.847437237,4.448604575,1.847437237,4.448604575
USA,GGNLEND,TOT,PC_GDP,A,2006,3.333656783,NA,FALSE,-3.333656783,4.983079383400001,6.350728938857143,7.3178043804,3.333656783,3.333656783,3.333656783,3.333656783
USA,GGNLEND,TOT,PC_GDP,A,2007,3.985466023,NA,FALSE,-3.985466023,6.4530113402,7.209821882428572,7.709777006,3.333656783,3.333656783,3.333656783,3.333656783
USA,GGNLEND,TOT,PC_GDP,A,2008,7.37098379,NA,FALSE,-7.37098379,8.0486925712,7.955478088714286,7.6506986614,3.333656783,3.333656783,3.333656783,3.333656783
USA,GGNLEND,TOT,PC_GDP,A,2014,5.194036626,NA,FALSE,-5.194036626,6.0360157426,6.495803111,7.0741556929,5.194036626,5.194036626,3.333656783,3.985466023
USA,GGNLEND,TOT,PC_GDP,A,2015,4.590372371,NA,FALSE,-4.590372371,5.0509930038,5.813904600571428,NA,4.590372371,4.590372371,3.333656783,4.590372371
USA,GGNLEND,TOT,PC_GDP,A,2016,5.353715469,NA,FALSE,-5.353715469,5.1310755914,5.442698491571428,NA,4.590372371,4.590372371,3.985466023,4.590372371
USA,GGNLEND,TOT,PC_GDP,A,2017,4.294263874,NA,FALSE,-4.294263874,5.4164552272,NA,NA,4.294263874,4.294263874,4.294263874,4.294263874
USA,GGNLEND,TOT,PC_GDP,A,2018,6.222989617,NA,FALSE,-6.222989617,NA,NA,NA,4.294263874,4.294263874,4.294263874,4.294263874
USA,GGNLEND,TOT,PC_GDP,A,2019,6.620934805,NA,FALSE,-6.620934805,NA,NA,NA,4.294263874,4.294263874,4.294263874,4.294263874
CHL,GGNLEND,TOT,PC_GDP,A,2003,0.189104524,NA,FALSE,-0.189104524,NA,NA,NA,NA,NA,NA,NA
CHL,GGNLEND,TOT,PC_GDP,A,2004,-2.769242055,NA,FALSE,2.769242055,NA,NA,NA,NA,NA,NA,NA
CHL,GGNLEND,TOT,PC_GDP,A,2005,-5.023067711,NA,FALSE,5.023067711,-4.545206568799999,NA,NA,NA,-5.023067711,NA,-5.023067711
CHL,GGNLEND,TOT,PC_GDP,A,2006,-7.383669806,NA,FALSE,7.383669806,-5.516529676999999,-3.3356525584285714,NA,NA,-7.383669806,NA,-7.383669806
CHL,GGNLEND,TOT,PC_GDP,A,2007,-7.739157796,NA,FALSE,7.739157796,-4.1538860756,-3.3384836758571432,-2.5008016756,-7.739157796,-7.739157796,-7.739157796,-7.739157796
CHL,GGNLEND,TOT,PC_GDP,A,2008,-4.667511017,NA,FALSE,4.667511017,-3.1154151929999996,-3.1264703295714287,-2.4675046776,-7.739157796,-7.739157796,-7.739157796,-7.739157796
CHL,GGNLEND,TOT,PC_GDP,A,2014,1.512796273,NA,FALSE,-1.512796273,1.2353425468,1.0972563315714283,NA,-1.285148631,-0.542586918,-7.739157796,-7.739157796
CHL,GGNLEND,TOT,PC_GDP,A,2015,2.047754983,NA,FALSE,-2.047754983,1.901705974,1.5124340524285713,NA,-1.285148631,0.522074504,-7.739157796,-4.667511017
CHL,GGNLEND,TOT,PC_GDP,A,2016,2.636673892,NA,FALSE,-2.636673892,2.1215101562000003,NA,NA,-0.542586918,1.512796273,-7.739157796,1.512796273
CHL,GGNLEND,TOT,PC_GDP,A,2017,2.789230218,NA,FALSE,-2.789230218,NA,NA,NA,0.522074504,2.047754983,-4.667511017,2.047754983
CHL,GGNLEND,TOT,PC_GDP,A,2018,1.621095415,NA,FALSE,-1.621095415,NA,NA,NA,1.512796273,1.621095415,1.512796273,1.621095415
CHN,GGNLEND,TOT,PC_GDP,A,1992,0.273468312,NA,FALSE,-0.273468312,NA,NA,NA,NA,NA,NA,NA
CHN,GGNLEND,TOT,PC_GDP,A,1993,1.168213,NA,FALSE,-1.168213,NA,NA,NA,NA,NA,NA,NA
CHN,GGNLEND,TOT,PC_GDP,A,1994,3.407652943,NA,FALSE,-3.407652943,2.0591724394,NA,NA,NA,0.273468312,NA,0.273468312
CHN,GGNLEND,TOT,PC_GDP,A,1995,2.966980823,NA,FALSE,-2.966980823,2.6234693634,2.6085843154285717,NA,NA,1.168213,NA,1.168213
CHN,GGNLEND,TOT,PC_GDP,A,1996,2.479547119,NA,FALSE,-2.479547119,3.3636817792000002,3.452546511571429,3.9058693425,0.273468312,2.479547119,0.273468312,2.479547119
CHN,GGNLEND,TOT,PC_GDP,A,1997,3.094952932,NA,FALSE,-3.094952932,3.9183919275999997,4.399987474428571,4.3495624834,1.168213,2.479547119,1.168213,2.479547119
CHN,GGNLEND,TOT,PC_GDP,A,1998,4.869275079,NA,FALSE,-4.869275079,4.885055711,4.8870513099999995,4.638990757,2.479547119,2.479547119,2.479547119,2.479547119
CHN,GGNLEND,TOT,PC_GDP,A,1999,6.181203685,NA,FALSE,-6.181203685,5.7525662456,5.136111152571429,4.389032401900001,2.479547119,3.094952932,2.479547119,3.094952932
CHN,GGNLEND,TOT,PC_GDP,A,2000,7.80029974,NA,FALSE,-7.80029974,6.0756556033999995,5.362246669285715,4.1397951716999994,2.479547119,4.869275079,2.479547119,4.869275079
CHN,GGNLEND,TOT,PC_GDP,A,2001,6.817099792,NA,FALSE,-6.817099792,5.914299734799999,5.049834735,3.8096364569000003,3.094952932,6.181203685,3.094952932,6.181203685
CHN,GGNLEND,TOT,PC_GDP,A,2002,4.710399721,NA,FALSE,-4.710399721,4.859672876199999,4.422025226714285,3.2057572449,4.710399721,4.710399721,4.710399721,4.710399721
CHN,GGNLEND,TOT,PC_GDP,A,2003,4.062495736,NA,FALSE,-4.062495736,3.3945346324,3.4215618389999998,2.5922802427000002,4.062495736,4.062495736,4.062495736,4.062495736
CHN,GGNLEND,TOT,PC_GDP,A,2004,0.908069392,NA,FALSE,-0.908069392,1.8667066681999998,1.8866848492857144,1.9606472374,0.908069392,0.908069392,0.908069392,0.908069392
CHN,GGNLEND,TOT,PC_GDP,A,2005,0.474608521,NA,FALSE,-0.474608521,0.33585888639999995,0.7320284585714287,1.0327309703,0.474608521,0.474608521,0.474608521,0.474608521
CHN,GGNLEND,TOT,PC_GDP,A,2006,-0.822040029,NA,FALSE,0.822040029,-0.7297392494,0.03981044585714307,0.20265467760000017,-0.822040029,-0.822040029,-0.822040029,-0.822040029
CHN,GGNLEND,TOT,PC_GDP,A,2007,-2.943839188,NA,FALSE,2.943839188,-0.9383784014,-0.7518122208571426,-0.3954822976999998,-2.943839188,-2.943839188,-2.943839188,-2.943839188
CHN,GGNLEND,TOT,PC_GDP,A,2008,-1.265494943,NA,FALSE,1.265494943,-1.3290726918,-1.093488296142857,-0.8775462472999997,-2.943839188,-2.943839188,-2.943839188,-2.943839188
CHN,GGNLEND,TOT,PC_GDP,A,2014,-0.686596282,NA,FALSE,0.686596282,0.17799452279999994,NA,NA,-1.483663135,-1.270970032,-2.943839188,-2.943839188
CHN,GGNLEND,TOT,PC_GDP,A,2015,0.872315281,NA,FALSE,-0.872315281,NA,NA,NA,-1.483663135,-0.75814376000000006,-2.943839188,-1.265494943
CHN,GGNLEND,TOT,PC_GDP,A,2016,2.733367407,NA,FALSE,-2.733367407,NA,NA,NA,-1.270970032,-0.686596282,-2.943839188,-0.686596282
EST,GGNLEND,TOT,PC_GDP,A,1995,-1.049550283,NA,FALSE,1.049550283,NA,NA,NA,NA,NA,NA,NA
EST,GGNLEND,TOT,PC_GDP,A,1996,0.348254535,NA,FALSE,-0.348254535,NA,NA,NA,NA,NA,NA,NA
EST,GGNLEND,TOT,PC_GDP,A,1997,-2.123909586,NA,FALSE,2.123909586,0.24584709660000006,NA,NA,NA,-2.123909586,NA,-2.123909586
EST,GGNLEND,TOT,PC_GDP,A,1998,0.757889165,NA,FALSE,-0.757889165,0.46934988320000015,0.15691524100000004,NA,NA,-2.123909586,NA,-2.123909586
EST,GGNLEND,TOT,PC_GDP,A,1999,3.296551652,NA,FALSE,-3.296551652,0.3599404870000001,0.24717005828571434,-0.3509734747,-2.123909586,-2.123909586,-2.123909586,-2.123909586
EST,GGNLEND,TOT,PC_GDP,A,2000,0.06796365,NA,FALSE,-0.06796365,0.7011690918000001,-0.05897642328571427,-0.35857558749999996,-2.123909586,0.06796365,-2.123909586,0.06796365
EST,GGNLEND,TOT,PC_GDP,A,2001,-0.198792446,NA,FALSE,0.198792446,0.19063709160000006,-0.09778991614285713,-0.682622952,-2.123909586,-0.198792446,-2.123909586,-0.198792446
EST,GGNLEND,TOT,PC_GDP,A,2002,-0.417766562,NA,FALSE,0.417766562,-0.947794046,-0.3668557127142857,-0.7443383702,-0.417766562,-0.417766562,-0.417766562,-0.417766562
EST,GGNLEND,TOT,PC_GDP,A,2003,-1.794770836,NA,FALSE,1.794770836,-1.1865010581999997,-1.2509658215714288,-0.5556769780999999,-1.794770836,-1.794770836,-1.794770836,-1.794770836
EST,GGNLEND,TOT,PC_GDP,A,2004,-2.395604036,NA,FALSE,2.395604036,-1.7251863909999998,-1.6522554527142859,-0.6674851662,-2.395604036,-2.395604036,-2.395604036,-2.395604036
EST,GGNLEND,TOT,PC_GDP,A,2005,-1.125571411,NA,FALSE,1.125571411,-2.1898458322,-1.2460703767142858,-0.6931201454000001,-2.395604036,-2.395604036,-2.395604036,-2.395604036
EST,GGNLEND,TOT,PC_GDP,A,2006,-2.89221911,NA,FALSE,2.89221911,-1.3019910477999999,-0.875179472,-0.7807920395,-2.89221911,-2.89221911,-2.89221911,-2.89221911
EST,GGNLEND,TOT,PC_GDP,A,2007,-2.741063768,NA,FALSE,2.741063768,-0.38717628639999996,-0.6456959442857143,-0.710540092,-2.89221911,-2.89221911,-2.89221911,-2.89221911
EST,GGNLEND,TOT,PC_GDP,A,2008,2.644503086,NA,FALSE,-2.644503086,-0.19973923259999998,-0.4571112801428572,-0.5489788898000001,-2.89221911,-2.89221911,-2.89221911,-2.89221911
EST,GGNLEND,TOT,PC_GDP,A,2014,-0.703171823,NA,FALSE,0.703171823,-0.06638867359999985,-0.09837295814285714,-0.04503452749999999,-1.075511387,-0.703171823,-2.89221911,-2.741063768
EST,GGNLEND,TOT,PC_GDP,A,2015,-0.142910657,NA,FALSE,0.142910657,0.02042955340000016,0.12714728528571426,NA,-1.075511387,-0.703171823,-2.89221911,-0.703171823
EST,GGNLEND,TOT,PC_GDP,A,2016,0.408545013,NA,FALSE,-0.408545013,0.15688737960000015,0.07554276299999997,NA,-0.703171823,-0.703171823,-2.741063768,-0.703171823
EST,GGNLEND,TOT,PC_GDP,A,2017,0.718844048,NA,FALSE,-0.718844048,0.28222599560000017,NA,NA,-0.703171823,-0.142910657,-0.703171823,-0.142910657
EST,GGNLEND,TOT,PC_GDP,A,2018,0.503130317,NA,FALSE,-0.503130317,NA,NA,NA,-0.703171823,0.408545013,-0.703171823,0.408545013
EST,GGNLEND,TOT,PC_GDP,A,2019,-0.076478743,NA,FALSE,0.076478743,NA,NA,NA,-0.142910657,-0.076478743,-0.142910657,-0.076478743
ISR,GGNLEND,TOT,PC_GDP,A,1995,9.480768692,NA,FALSE,-9.480768692,NA,NA,NA,NA,NA,NA,NA
ISR,GGNLEND,TOT,PC_GDP,A,1996,10.62470092,NA,FALSE,-10.62470092,NA,NA,NA,NA,NA,NA,NA
ISR,GGNLEND,TOT,PC_GDP,A,1997,9.370378378,NA,FALSE,-9.370378378,8.015793972800001,NA,NA,NA,9.370378378,NA,9.370378378
ISR,GGNLEND,TOT,PC_GDP,A,1998,7.265986731,NA,FALSE,-7.265986731,6.3034816536000005,6.417767970857143,NA,NA,7.265986731,NA,7.265986731
ISR,GGNLEND,TOT,PC_GDP,A,1999,3.337135143,NA,FALSE,-3.337135143,4.9637812368,6.233434077571429,6.157206738,3.337135143,3.337135143,3.337135143,3.337135143
ISR,GGNLEND,TOT,PC_GDP,A,2000,0.919207096,NA,FALSE,-0.919207096,4.727791849,5.424405040428572,5.4745066612,0.919207096,0.919207096,0.919207096,0.919207096
ISR,GGNLEND,TOT,PC_GDP,A,2001,3.926198836,NA,FALSE,-3.926198836,4.2668940348,4.585174198571429,4.5039619786000005,0.919207096,0.919207096,0.919207096,0.919207096
ISR,GGNLEND,TOT,PC_GDP,A,2002,8.190431439,NA,FALSE,-8.190431439,4.298619503199999,3.9262857975714285,3.592454401,0.919207096,0.919207096,0.919207096,0.919207096
ISR,GGNLEND,TOT,PC_GDP,A,2003,4.96149766,NA,FALSE,-4.96149766,4.6455316687999995,3.580874219142857,3.2014371989,0.919207096,3.926198836,0.919207096,3.926198836
ISR,GGNLEND,TOT,PC_GDP,A,2004,3.495762485,NA,FALSE,-3.495762485,4.0441427204,3.4860307199999996,3.493667095,0.919207096,3.495762485,0.919207096,3.495762485
ISR,GGNLEND,TOT,PC_GDP,A,2005,2.653767924,NA,FALSE,-2.653767924,2.4571169530000003,3.4045472734285718,3.7463396238,2.653767924,2.653767924,2.653767924,2.653767924
ISR,GGNLEND,TOT,PC_GDP,A,2006,0.919254094,NA,FALSE,-0.919254094,2.1359803630000003,3.1286905112857144,3.6476502761,0.919254094,0.919254094,0.919254094,0.919254094
ISR,GGNLEND,TOT,PC_GDP,A,2007,0.255302602,NA,FALSE,-0.255302602,2.6887146868,2.912181186142857,3.2647135693000005,0.255302602,0.255302602,0.255302602,0.255302602
ISR,GGNLEND,TOT,PC_GDP,A,2008,3.35581471,NA,FALSE,-3.35581471,2.8471475788000005,2.832687311,3.1756171674,0.255302602,0.255302602,0.255302602,0.255302602
ISR,GGNLEND,TOT,PC_GDP,A,2014,2.353834082,NA,FALSE,-2.353834082,2.6566412344000003,2.4740087337142858,2.8268973563,2.353834082,2.353834082,0.255302602,0.255302602
ISR,GGNLEND,TOT,PC_GDP,A,2015,1.062145575,NA,FALSE,-1.062145575,2.0035382812,2.5632643461428573,NA,1.062145575,1.062145575,0.255302602,1.062145575
ISR,GGNLEND,TOT,PC_GDP,A,2016,1.435628503,NA,FALSE,-1.435628503,1.9022504822000001,2.5032387784285715,NA,1.062145575,1.062145575,0.255302602,1.062145575
ISR,GGNLEND,TOT,PC_GDP,A,2017,1.095549605,NA,FALSE,-1.095549605,2.2196607452,NA,NA,1.062145575,1.062145575,1.062145575,1.062145575
ISR,GGNLEND,TOT,PC_GDP,A,2018,3.564094646,NA,FALSE,-3.564094646,NA,NA,NA,1.062145575,1.095549605,1.062145575,1.095549605
ISR,GGNLEND,TOT,PC_GDP,A,2019,3.940885397,NA,FALSE,-3.940885397,NA,NA,NA,1.062145575,1.095549605,1.062145575,1.095549605
RUS,GGNLEND,TOT,PC_GDP,A,2014,2.247388383,NA,FALSE,-2.247388383,0.9813285746,0.36962683114285716,NA,NA,-1.753766714,NA,NA
RUS,GGNLEND,TOT,PC_GDP,A,2015,1.392087567,NA,FALSE,-1.392087567,1.4588973922000001,0.33705329642857146,NA,-2.953332429,0.567405881,NA,NA
